Gene.symbol	Gene.ID	adj.P.Val	logFC	B
MAN1C1	57134	1.70916205244301e-09	-1.46866524410158	15.786745850613
TARP	445347	1.70916205244301e-09	4.8580431978893	15.7849785678624
		1.71068626027094e-09	-2.26243689964677	15.781502508064
TMEM220	388335	1.73154113826033e-09	1.57087071199461	15.7670333872492
MB21D2	151963	1.75719131411355e-09	-2.08393103754851	15.7500356293374
RARA///BCOR	5914///54880	1.81624523716072e-09	-1.79328532742662	15.7150643820475
ACPP	55	1.85432442952555e-09	-2.58237027650083	15.6921578461348
ARHGAP24	83478	1.9003318931349e-09	-2.53948667557048	15.6655749026442
HNRNPAB	3182	2.03088724301062e-09	1.17201378574959	15.5979078642749
SULF2	55959	2.09043043515884e-09	-3.51975597936982	15.5670382289917
SRD5A1	6715	2.17475349580466e-09	-1.83730616865506	15.5257421429307
MPP7	143098	2.18861250623004e-09	-2.45063582043201	15.5169761326069
CCNA2	890	2.20584608443242e-09	2.82819407422264	15.5067558962278
TMEM156	80008	2.32229062917502e-09	2.62745491248632	15.4538227183523
P2RY13	53829	2.37171453426165e-09	-3.8883303844602	15.4306668177189
PTPN7	5778	2.4073794665022e-09	1.64826981108665	15.4135270440982
CCNB2	9133	2.43967977798753e-09	3.38122215521601	15.3968303847621
HIST2H3D///HIST2H3A///HIST2H3C	653604///333932///126961	2.43967977798753e-09	3.40018717610241	15.3954565041742
TBC1D8	11138	2.46981325620006e-09	-2.21579515700042	15.3809324761709
SIDT2	51092	2.49247670308922e-09	-1.71936328427446	15.3694927758359
GSTCD	79807	2.53928435023993e-09	1.56439893626907	15.3487797689933
GNS	2799	2.55717653963426e-09	-1.85170544277156	15.3394229214895
MACC1	346389	2.58779339985877e-09	3.49301163831053	15.3252906539774
TLR7	51284	2.62239034539483e-09	-3.62517816149461	15.3098136399236
KDM5B	10765	2.79674396346913e-09	1.7040725138068	15.2442875991953
TNFRSF1B	7133	2.82813048600427e-09	-2.26079287704229	15.2309009952606
SLC17A9	63910	2.88623180915832e-09	1.4083687866194	15.2056699139981
		2.88623180915832e-09	-2.58285794687852	15.2041766457702
SLC11A1	6556	2.88623180915832e-09	-3.50951340681385	15.2036560643716
NOP58	51602	2.98407288049944e-09	1.61141090911443	15.1667752458214
FOLR2	2350	2.98407288049944e-09	-2.75150365401161	15.1661436862357
SUCNR1	56670	3.00541660492009e-09	2.83924978642413	15.1567448541678
CCDC149	91050	3.03668116871721e-09	-1.9011630530796	15.1441953622937
CENPK	64105	3.07525098857795e-09	3.28397414000539	15.1294255601222
OGFRL1	79627	3.17633863088031e-09	-2.46831890312355	15.0953402081893
FCGR2A	2212	3.29422743133466e-09	-4.24288132212397	15.0572443167931
BRCA2	675	3.35782785511769e-09	2.11055646919984	15.0342682439837
CD68	968	3.35782785511769e-09	-2.45058698164925	15.0337422255293
PDK4	5166	3.4037550511141e-09	-3.60882568405307	15.0180579266597
MRAS	22808	3.40969803857433e-09	-1.64433637147968	15.0139795539726
TMED7-TICAM2///TICAM2///TMED7	100302736///353376///51014	3.4388956957656e-09	-1.61851755353483	15.0032623999129
MSH5-SAPCD1///MSH5	100532732///4439	3.47484204997359e-09	1.4672758704403	14.9883977950885
TSEN34	79042	3.47484204997359e-09	-1.06403999421269	14.9883648045595
PITPNC1	26207	3.48987161785487e-09	-2.2175257578835	14.9817899426298
CCR1	1230	3.5321212706024e-09	-3.33941209549793	14.9664982074146
PTPRJ	5795	3.5321212706024e-09	-2.42692741888226	14.9653243252601
CLSPN///CLSPN	63967///63967	3.54103917398767e-09	3.00599691242123	14.9605241058134
WHSC1	7468	3.59295354078629e-09	1.26978515947181	14.943941146031
HIST1H4C	8364	3.5992919351214e-09	2.68272221252778	14.9398956167218
TRAF5	7188	3.63585960243786e-09	2.26823722925746	14.9276793004063
		3.69416651791838e-09	-2.71075214719652	14.9097854088797
SPATA5	166378	3.71684471353902e-09	1.42994599863018	14.9014872584292
TBC1D12	23232	3.74779257389027e-09	-2.6859889803694	14.8910669284923
TESPA1	9840	3.75148342105313e-09	3.43319131619113	14.887810999004
GINS4	84296	3.94691513785821e-09	1.56380651450788	14.8357747115866
MAP7	9053	4.05961128510305e-09	2.57822379461899	14.8049461683802
ERMP1	79956	4.05961128510305e-09	1.95698939410821	14.8036382398622
CD4	920	4.07508401921307e-09	-2.7333133563777	14.7976412249745
ANKRD36///ANKRD36B	375248///57730	4.10065716625378e-09	2.49306601375207	14.7882073586727
WDR76	79968	4.10065716625378e-09	2.25362275214635	14.7869878096588
IGSF6	10261	4.24393144392041e-09	-3.79468118166294	14.7510898183524
DCTPP1	79077	4.27304694227042e-09	1.6028579686675	14.7392939984128
E2F8	79733	4.27304694227042e-09	2.30974755404519	14.7389894379067
PRELID2	153768	4.27304694227042e-09	2.44473201237023	14.7376591913098
TMEM55A	55529	4.27730978766443e-09	-1.42505680385821	14.734448359852
GOLGA8DP///GOLGA8CP///GOLGA8B///GOLGA8A	100132979///729786///440270///23015	4.41064683170337e-09	2.87500261230183	14.7004099251871
NAT10	55226	4.41064683170337e-09	1.40966859852322	14.6999241229073
MNS1	55329	4.49325355152174e-09	2.31926701345978	14.6795279513917
MYCL	4610	4.57851703680488e-09	-2.42683183301037	14.6588994825158
POLA1	5422	4.58168827090836e-09	1.82924551782504	14.6560124197657
SPI1	6688	4.6222362378381e-09	-1.44293480977985	14.645177292391
SMC2	10592	4.71012005963087e-09	2.0578015143665	14.6245280188643
S100A9	6280	4.78397461048677e-09	-3.39355260824296	14.6070933758244
PHOSPHO2-KLHL23///PHOSPHO2///KLHL23	100526832///493911///151230	4.87860798283147e-09	1.75033765674876	14.5857161210768
CMBL	134147	4.98439103269519e-09	2.47370728990008	14.5625188689822
ENOSF1	55556	4.99933891877267e-09	2.24943673159619	14.5574063525567
VIPR1	7433	5.30299654175694e-09	-1.8703182422699	14.4974709362166
POU2F2	5452	5.3277542514727e-09	-1.58222390660821	14.4907388893059
LRRC75A-AS1	125144	5.49172204014434e-09	1.42136432266252	14.4588822069714
SCO2	9997	5.60318804111037e-09	-1.5280860438864	14.4370396635316
MAST3	23031	5.72421770841955e-09	-1.39742390073217	14.4139518558776
DHX57	90957	5.9280710382865e-09	-1.29993439562811	14.3775252504024
GOLM1	51280	5.99834440309231e-09	-2.45753104152156	14.3638364254359
RCBTB2	1102	6.03687619321663e-09	-1.96731071402736	14.3554234784509
ABAT	18	6.08902147223006e-09	-1.51358122088018	14.3448627694275
RRM2	6241	6.24983046366111e-09	2.90488545467911	14.3171986891165
ARHGAP31	57514	6.36487176156651e-09	-3.12508710852032	14.297206101829
XKR8	55113	6.43673747158431e-09	-1.65711700630224	14.2831828704981
PECR	55825	6.43673747158431e-09	-1.93583147586028	14.2819685888603
LILRB1	10859	6.47350935732745e-09	-2.66871881140838	14.2742757277507
NHS	4810	6.51130086824275e-09	-1.60224375958582	14.2664656510256
PLPPR2	64748	6.80783391118444e-09	-1.61692841983375	14.2207413627181
HIST1H2AB	8335	6.83818522504846e-09	3.4228221483267	14.2142847881412
RAD54L	8438	7.06165478026486e-09	1.58767954065838	14.1806935708974
SATB1	6304	7.09381364947628e-09	1.19710469770896	14.1741527205972
SHTN1	57698	7.1488316478371e-09	-3.35254635251285	14.1644995994375
SNX10	29887	7.21313761580455e-09	-2.21806468879478	14.1536469841474
KRT23	25984	7.21991463113236e-09	-1.93431666200788	14.1506499344761
IPCEF1///CNKSR3	26034///154043	7.381646543803e-09	-2.67061933200871	14.126879246231
MICALCL	84953	7.4641598042863e-09	-1.52402251995688	14.1139233926426
CARD16	114769	7.80954452821948e-09	-2.47612242158541	14.0675569230938
CASP1	834	7.85889639878716e-09	-2.51149426274627	14.0593274251291
MEGF9	1955	7.94089847693161e-09	-2.54964085852322	14.047105670008
SLC12A2	6558	8.08333652834309e-09	1.93348044378648	14.0274688856695
PPFIBP1///ALK	8496///238	8.08333652834309e-09	2.13500560646434	14.0255959259031
TTK	7272	8.5940562601367e-09	2.54715877926368	13.9635510221165
USP53	54532	8.86889124127106e-09	2.8376935077898	13.9306837263728
FOXM1	2305	8.90830458911527e-09	2.22705298656343	13.9204632069484
ASGR2	433	8.90830458911527e-09	-2.37933757322181	13.9203298344626
MDC1	9656	8.90830458911527e-09	1.48148747288433	13.9202519232225
		9.2286916221416e-09	-1.8621489325228	13.8836272881624
LOC729603	729603	9.37078159367085e-09	-1.83591807606094	13.8666467671034
SLC43A2	124935	9.41427377455875e-09	-2.04338561833085	13.8600989960583
CHD1L	9557	9.69907301770053e-09	1.84197257079104	13.8289033071757
NAGK	55577	1.00170410375607e-08	-2.16005119388101	13.7953087933144
		1.01951623126968e-08	1.79885104865216	13.7760475993049
		1.08783124643523e-08	-2.40600515109867	13.7105374697875
KIF2C	11004	1.09210428492049e-08	2.10279003542537	13.7047060416349
SLC9A7	84679	1.09322441621564e-08	1.84332353992869	13.7017138224545
JADE3	9767	1.09787886710282e-08	1.47155204910199	13.6955691314642
CCNE1	898	1.12961041251657e-08	1.96046811471269	13.6656872916028
SPG21	51324	1.13333450794423e-08	-1.23429165040506	13.6604879665815
TADA2B	93624	1.13684813361163e-08	-1.61095283626368	13.6554844810126
TIRAP	114609	1.15146632947242e-08	-1.75497523224627	13.6391201985656
OXCT1	5019	1.15146632947242e-08	1.90432469228607	13.6390405344284
SIGLEC10	89790	1.15697634393643e-08	-2.61971054901451	13.6324054552916
BCL2	596	1.18743793168508e-08	1.72516428315589	13.6050009058096
CD38	952	1.20553398586893e-08	2.20533119002197	13.5882380813718
HIST2H2BE	8349	1.21274185720911e-08	1.92352158202197	13.5804521583586
RBL1	5933	1.21717197109284e-08	1.51051830251119	13.5722627436382
LRP1	4035	1.21717197109284e-08	-3.54968513339096	13.5713213573302
SLC37A2	219855	1.21717197109284e-08	-2.66854235261692	13.571058816589
CLSPN	63967	1.24872353231278e-08	2.05236871480929	13.5440661668265
CRISPLD1	83690	1.25399138201818e-08	2.22546777498134	13.5380146115761
TTYH2	94015	1.28591982088352e-08	-1.5063659350854	13.5114696441079
TSPAN14	81619	1.31263759213548e-08	-1.380695037983	13.4894118282761
CBX5	23468	1.31579175132802e-08	2.14120508220605	13.4851437349438
FOCAD	54914	1.36484846554897e-08	1.45263651688391	13.4473875122637
HIST1H2AK	8330	1.39822811489337e-08	2.30836365610364	13.4218185067549
CCDC171	203238	1.41298389259452e-08	2.11067404417537	13.4096328409189
BBS5	129880	1.41786638081228e-08	1.77833542520481	13.4043522585907
TMEM127	55654	1.42762335224292e-08	-1.15857456699958	13.3957381315912
PXN	5829	1.4397221541688e-08	-1.46009581505514	13.3855795271808
NPM1	4869	1.45345154486258e-08	1.80517438899668	13.3743947175739
TMEM67	91147	1.46411046037336e-08	2.11832833991916	13.3653521905401
DNAJC9	23234	1.4665415744477e-08	1.3519091587189	13.3596762853408
NAAA	27163	1.4665415744477e-08	-2.07410381900166	13.3591488114114
ZNF467///ZNF467	168544///168544	1.4665415744477e-08	-1.45625887413972	13.3580844376469
LFNG	3955	1.46802451565263e-08	-1.79569322414967	13.3552209841173
FAM30A	9834	1.46963532545445e-08	2.81131910746393	13.3522769200487
SPC25	57405	1.50233129181623e-08	2.45435685626617	13.3288662032747
C6orf48///SVIL	50854///6840	1.5398853588672e-08	1.28494436410613	13.3028293983759
SLC12A9	56996	1.56072136520244e-08	-1.83452901245523	13.2878107781584
ATXN1	6310	1.57727445665772e-08	-2.00820036457587	13.2742793272766
RPS18P9///RPS18	645958///6222	1.57727445665772e-08	1.11847231578026	13.273772713155
GSAP	54103	1.59227154623347e-08	-2.34786350286277	13.2626584271846
		1.63241707316169e-08	1.47722404651534	13.2364341296825
LILRB4	11006	1.67594509054753e-08	-2.59861195829685	13.2088279787121
CCNB1	891	1.7049978104182e-08	3.62750422415382	13.1901630971341
LPAR1	1902	1.70939672215296e-08	-2.26557087841418	13.1858053250953
CAMKK2	10645	1.71991926025455e-08	-1.26214060244072	13.1779655122224
		1.72135783588427e-08	2.32291606125953	13.1753187281886
SNHG1///SNORD26	23642///9302	1.723385963696e-08	2.31555605275788	13.1706263025208
PTTG1	9232	1.723385963696e-08	1.7328071848976	13.1705196267175
NLRC4	58484	1.73011027616907e-08	-2.90308972771351	13.1648890516633
SLC7A7	9056	1.75489346775496e-08	-4.09356055276244	13.1491498081601
CDC25A	993	1.77703985152856e-08	1.7694276699403	13.135060908458
FAM214B	80256	1.82305266088925e-08	-1.31243366040216	13.1082263773615
PFKFB4	5210	1.84220546486076e-08	-1.60921545653939	13.0961902561341
FCN1	2219	1.88705354253555e-08	-3.50984866807463	13.0708413820324
UHRF1	29128	1.89427606666248e-08	2.21267426047056	13.0653036649571
TCTN2	79867	1.89828346388495e-08	1.68855097748259	13.0614401738203
RASGRP4	115727	1.92748129473149e-08	-1.68414323848342	13.0447057931373
DIAPH3	81624	1.934400007431e-08	2.02127427308955	13.0394100325171
C15orf38-AP3S2///ARPIN	100526783///348110	1.95017024711807e-08	-1.63654353928856	13.0296766175325
C9orf106	414318	1.98540140410523e-08	-1.34953849446683	13.0103675165905
NIPSNAP3B	55335	2.02833440257438e-08	1.93905514220025	12.987645925569
TIE1	7075	2.04043988565362e-08	1.80141584486982	12.9800457940058
PLXNC1	10154	2.04734517914102e-08	-1.94077382373673	12.9749666544993
PSMD14	10213	2.12779502509508e-08	1.39401009239884	12.9354682421091
LSP1	4046	2.13989481856373e-08	-1.87548630469403	12.9281520257095
MAP3K11	4296	2.1669568975091e-08	-1.06633692533209	12.9140878146724
NOD2	64127	2.22971431519666e-08	-2.47332497660945	12.8843818254503
GNL3	26354	2.23951881885037e-08	1.39343311939926	12.8783310788206
GPATCH4	54865	2.2414186698692e-08	1.27708747977032	12.8757483236615
BIVM-ERCC5///BIVM	100533467///54841	2.24468925236769e-08	2.35191728269071	12.8725714685603
CTPS1	1503	2.24693945243361e-08	1.64559683630265	12.8686339656204
GRIK5	2901	2.24693945243361e-08	1.94821738949212	12.8681009227477
SLC9B2	133308	2.28381629185216e-08	2.33716745562894	12.8504258634031
KIF14	9928	2.28786454217629e-08	2.1829191767728	12.8469551647765
PDLIM1	9124	2.29906867217441e-08	3.14292030275042	12.8404391444766
SLC2A1	6513	2.30588674233251e-08	2.47203525122886	12.8358095913521
ALOX5	240	2.37389467429099e-08	-3.02801851870771	12.8056298187989
TTC26	79989	2.37483144307933e-08	1.69953174715008	12.8035187989419
ASPM	259266	2.39971259238605e-08	2.69585896588972	12.7900863568857
CDCA5	113130	2.39971259238605e-08	1.65570996933997	12.7898762860988
MEFV	4210	2.40062614862521e-08	-2.88213243619196	12.7877879726579
DGAT2	84649	2.54681037476268e-08	-1.62907399318988	12.7282152312054
		2.6016932664307e-08	2.41830837174627	12.7056368769915
		2.64622146105873e-08	1.55813753065464	12.6873199380507
ATP6V1B2	526	2.64751075195748e-08	-1.14948147457794	12.6851394656906
RIN2	54453	2.87063141016419e-08	-2.59532422316004	12.6042453820909
SIRPA	140885	2.90315872846773e-08	-1.71481404687272	12.5915199482215
ABCC4	10257	2.9757634601213e-08	2.34082937418823	12.565649525438
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP	101059918///728047///653720///653125///653075///653073///653061///643699///390535	2.99746524061213e-08	1.86809266287023	12.5568460209877
KCTD21	283219	3.01723170981889e-08	-1.49717734282628	12.5487243421571
CTSW	1521	3.04299849109858e-08	3.03255529656592	12.5387158676361
ABCC3	8714	3.16925375533769e-08	-1.43182122392952	12.4963169896106
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5380///5379///729453///5387///5380///5379	3.16925375533769e-08	1.39366988273674	12.4955663072932
LACTB	114294	3.17724620001644e-08	-1.67036903070771	12.4914240760826
SPATS2	65244	3.20104693211428e-08	1.80659281112811	12.4824458090758
ABHD6///ABHD6	57406///57406	3.26217623902649e-08	-1.53372220947596	12.4622613336451
C19orf48	84798	3.27024937970001e-08	1.35359355075	12.4581737386885
CEBPD	1052	3.27435246382609e-08	-2.6735196631621	12.4552808266871
P2RX7	5027	3.41739460900956e-08	-2.25058655009287	12.4117728550709
GINS2	51659	3.45213072849992e-08	2.70828085870232	12.4002157391837
GRK5	2869	3.48127170155864e-08	-1.66602215337148	12.3903321822826
ADAP2	55803	3.48856186618323e-08	-2.57400413287107	12.3854435276582
RAB24	53917	3.48856186618323e-08	-1.59626806055929	12.3849788660985
DDX58	23586	3.56769547783557e-08	-1.73072873993698	12.3613795792331
GGTA1P	2681	3.59739735632954e-08	-2.82116005479436	12.351620182505
ENTPD1	953	3.68717430118078e-08	-3.52720526418242	12.3256762106378
TBC1D32	221322	3.68717430118078e-08	1.87701711906219	12.3232242789709
MTHFD1	4522	3.68717430118078e-08	1.86420485983665	12.3225766396382
		3.72083629931763e-08	1.65414393836319	12.3120482566051
PADI4	23569	3.74766799974338e-08	-2.21537432410116	12.302209111481
MAPRE3	22924	3.74766799974338e-08	-1.91417903702819	12.3017550345921
AHI1	54806	3.75365191483027e-08	1.95070920399295	12.2975367351084
ARHGAP9	64333	3.75365191483027e-08	-0.970244455084993	12.2969427615525
RPH3A	22895	3.85489580803397e-08	-1.61206367579768	12.269277316286
		3.89063986720352e-08	-1.2927590651874	12.2573386385967
PRKAG2	51422	3.89063986720352e-08	-1.0924237570141	12.2570108589862
LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	102724093///100133220///647042///643707///642402///440295///374650	3.99700064795408e-08	1.43042413415091	12.22900590498
RGS2	5997	4.00691967375777e-08	-3.58805971077861	12.2249698660532
CX3CR1	1524	4.03376142623453e-08	-3.90778169565879	12.2163364495771
		4.03376142623453e-08	2.09936766807339	12.2152232682385
		4.03668809980518e-08	1.64178601869818	12.2129107651617
SERPINB9	5272	4.1786076035606e-08	-2.1749513519942	12.1774999446146
DEF8	54849	4.21652607624594e-08	-1.3801816212757	12.1670632422706
HIST1H4H	8365	4.38433061515346e-08	1.98905231675871	12.1272830820569
GINS1	9837	4.39123307087196e-08	2.77668246768367	12.1241515732304
MMRN1	22915	4.39456651306875e-08	3.60287280206136	12.1218193987613
GABBR1	2550	4.50776081896254e-08	-2.24497991335987	12.0953487297259
C1orf162	128346	4.51370256116926e-08	-2.23371675237024	12.0924753650343
SLC31A2	1318	4.51907306396556e-08	-1.71381399265382	12.0897299357399
RCN2	5955	4.6554968291445e-08	1.18240055491377	12.0584261743838
LOC100499484///CCDC180///LOC100499484-C9ORF174	100499484///100499483///57653	4.6554968291445e-08	0.944256584196931	12.0574735823754
ASPHD2	57168	4.88145814686326e-08	-1.77301040965755	12.0095275959763
CKAP4	10970	4.95843355093366e-08	-1.84123211346766	11.9926482252172
		4.96974821860951e-08	-1.59763549330804	11.988849041253
RTTN	25914	5.02517740299723e-08	1.27266592269071	11.9764307174722
SUMO1P1	391257	5.05222132199915e-08	-1.30469912788267	11.9696154519058
SIRPB2	284759	5.06887506763502e-08	-2.51063021822678	11.9648341327849
CDC7	8317	5.25113424258009e-08	1.88181026874958	11.9287146820608
C3	718	5.3332856529291e-08	-1.63385140397886	11.9119710465264
RCC1///SNHG3///RCC1	1104///8420///1104	5.44484985308002e-08	1.38118804650498	11.8901630939498
GPR137B	7107	5.47287124938091e-08	-2.285565984017	11.8835895859493
SIN3B	23309	5.59063552723165e-08	-1.00704689050995	11.8609846520025
SCIMP	388325	5.59063552723165e-08	-4.26045053102654	11.8566330743127
NDC80	10403	5.59063552723165e-08	2.56545221843574	11.8564842714711
IQGAP1	8826	5.59063552723165e-08	-1.64270245040838	11.853956315458
PPM1M	132160	5.59063552723165e-08	-1.68775519942703	11.8539511181584
		5.59063552723165e-08	2.25728998065838	11.8535036183134
IL17RA	23765	5.60934937452264e-08	-2.13898024637728	11.8486998451253
		5.63571237878312e-08	2.56438324027819	11.8425806894711
FUBP1	8880	5.67870207955316e-08	0.98843100633831	11.8336168608091
CD96	10225	5.88499338155021e-08	4.71036465962396	11.7971822224387
MEIS1	4211	5.97751826491078e-08	4.12632708656219	11.7803967853467
KCTD12	115207	6.04114946705792e-08	-2.5047906543976	11.7685158594573
TSPO	706	6.05727286511726e-08	-1.49688158957255	11.7643883341817
PIK3R5	23533	6.0842433299748e-08	-1.78914338456261	11.7585245586882
